"site_id","year","quarter","kelp","no3","waves"
147,2013,4,249324,3.2,2.614
148,2013,4,303415,3.2,3.131
149,2013,4,22703,3.2,2.716
150,2013,4,55856,3.2,3.171
151,2013,4,32748,3.2,2.815
152,2013,4,16042,3.86,2.719
153,2013,4,50155,3.93,2.65
154,2013,4,62550,3.88,2.483
155,2013,4,4554,3.87,2.741
156,2013,4,39906,3.76,3.542
157,2013,4,3260,3.47,3.174
158,2013,4,0,3.08,3.601
159,2013,4,3793,3.12,3.024
160,2013,4,10473,3.14,2.754
161,2013,4,32213,3.14,3.379
162,2013,4,28936,3.13,3.716
163,2013,4,4788,3.02,2.201
164,2013,4,9529,3.06,2.291
165,2013,4,11283,3.06,2.721
166,2013,4,2892,3.06,2.048
167,2013,4,8334,2.86,2.554
168,2013,4,43010,2.85,2.355
169,2013,4,83895,2.92,2.35
170,2013,4,70005,2.86,1.989
171,2013,4,27076,2.85,2.967
172,2013,4,447843,2.93,2.249
173,2013,4,12297,2.88,2.319
174,2013,4,47822,2.87,1.927
175,2013,4,28099,2.95,1.655
176,2013,4,3753,3.02,1.874
177,2013,4,1971,2.98,1.912
178,2013,4,166153,2.98,1.984
179,2013,4,283221,2.94,2.158
180,2013,4,86438,2.69,1.994
181,2013,4,114413,2.69,2.212
182,2013,4,93700,2.7,2.15
183,2013,4,1996,2.89,2.261
184,2013,4,21071,2.71,2.476
185,2013,4,3388,2.8,2.595
186,2013,4,9698,2.8,2.144
187,2013,4,6896,2.66,2.679
188,2013,4,5621,2.78,2.595
189,2013,4,9070,2.72,2.95
190,2013,4,79623,2.78,2.289
191,2013,4,181427,2.77,2.547
192,2013,4,145062,2.84,2.311
193,2013,4,74762,2.91,2.537
194,2013,4,192800,2.94,2.464
195,2013,4,334731,2.96,2.736
196,2013,4,139220,2.91,2.654
197,2013,4,347393,2.78,2.546
198,2013,4,125878,2.86,2.457
199,2013,4,71988,2.89,2.717
200,2013,4,68834,2.83,2.693
201,2013,4,123672,2.9,2.424
202,2013,4,152092,2.92,2.505
203,2013,4,63629,3.08,2.061
204,2013,4,164724,3.08,2.132
205,2013,4,49466,3.08,2.214
206,2013,4,25597,3.08,2.422
207,2013,4,16136,3.26,2.194
208,2013,4,52845,3.34,2.09
209,2013,4,42981,3.51,1.884
210,2013,4,744,3.8,2.132
211,2013,4,25613,2.7,2.822
212,2013,4,10550,2.7,3.564
213,2013,4,25556,2.7,3.576
214,2013,4,11841,2.66,2.498
215,2013,4,2194,2.66,3.211
216,2013,4,596,2.77,2.366
217,2013,4,23694,2.87,2.248
218,2013,4,2791,2.59,2.068
219,2013,4,17998,2.66,2.724
220,2013,4,2338,2.66,1.834
221,2013,4,0,2.65,1.834
222,2013,4,3123,2.6,1.527
223,2013,4,8946,2.6,1.889
224,2013,4,1171,2.6,1.901
225,2013,4,11403,1.58,3.04
226,2013,4,23474,1.77,2.637
227,2013,4,0,1.13,1.772
228,2013,4,29078,0.99,1.93
229,2013,4,231482,0.91,2.062
230,2013,4,69475,0.91,1.602
231,2013,4,34616,0.86,1.721
232,2013,4,238234,0.8,1.768
233,2013,4,131887,0.79,2.131
234,2013,4,286499,0.73,2.115
235,2013,4,351225,0.73,2.12
236,2013,4,374585,0.77,2.109
237,2013,4,352382,0.73,2.426
238,2013,4,576509,0.76,2.694
239,2013,4,590149,0.74,3.349
240,2013,4,742739,0.74,2.418
241,2013,4,390690,0.7,2.422
242,2013,4,312,0.68,3.338
243,2013,4,0,0.57,1.297
244,2013,4,5537,0.56,1.287
245,2013,4,289314,0.55,1.111
246,2013,4,535468,0.54,1.057
247,2013,4,580965,0.51,1.108
248,2013,4,447955,0.48,1.366
249,2013,4,931029,0.47,1.342
250,2013,4,1094725,0.45,1.184
251,2013,4,105913,0.45,1.435
252,2013,4,93464,0.44,1.825
253,2013,4,172114,0.42,1.65
254,2013,4,364089,0.41,1.53
255,2013,4,158574,0.41,1.49
256,2013,4,248735,0.4,0.89
257,2013,4,346263,0.38,0.979
258,2013,4,287075,0.4,1.111
259,2013,4,61346,0.38,1.037
260,2013,4,50346,0.4,1.435
261,2013,4,0,0.4,1.681
262,2013,4,1946,0.37,0.845
263,2013,4,12824,0.34,0.822
264,2013,4,2551,0.34,0.918
265,2013,4,371440,0.34,0.955
266,2013,4,129122,0.33,1.025
267,2013,4,11456,0.32,1.015
268,2013,4,7702,0.3,1.002
269,2013,4,21181,0.3,0.948
270,2013,4,33968,0.3,0.937
271,2013,4,64341,0.28,0.876
272,2013,4,13823,0.26,1.156
273,2013,4,63238,0.26,1.253
274,2013,4,488666,0.25,1.397
275,2013,4,255854,0.25,1.211
276,2013,4,111092,0.25,1.338
277,2013,4,22385,0.25,1.186
278,2013,4,59638,0.25,1.152
279,2013,4,125209,0.25,1.313
280,2013,4,38577,0.25,1.261
281,2013,4,171404,0.25,1.45
282,2013,4,166691,0.24,1.251
283,2013,4,361093,0.24,1.176
284,2013,4,648726,0.24,1.078
285,2013,4,94390,0.23,1.018
286,2013,4,7243,0.23,0.759
287,2013,4,37016,0.23,0.867
288,2013,4,59656,0.25,0.89
289,2013,4,361789,0.25,1.016
290,2013,4,24414,0.25,1.142
291,2013,4,20537,0.24,1.164
292,2013,4,37718,0.24,1.204
293,2013,4,27257,0.24,1.081
294,2013,4,210740,0.25,0.627
295,2013,4,11020,0.24,0.895
296,2013,4,168918,0.24,1.093
297,2013,4,194414,0.24,1.005
298,2013,4,11678,0.24,1.224
299,2013,4,103477,0.2,1.178
300,2013,4,75595,0.18,1.203
301,2013,4,100143,0.18,1.181
302,2013,4,36701,0.11,1.278
303,2013,4,47322,0.11,1.372
304,2013,4,92364,0.11,1.517
305,2013,4,92905,0.11,1.564
306,2013,4,63894,0.11,1.412
307,2013,4,108885,0.11,1.179
308,2013,4,241931,0.11,1.34
309,2013,4,101929,0.11,1.257
310,2013,4,82176,0.11,1.249
311,2013,4,91119,0.11,1.15
312,2013,4,46007,0.11,1.158
313,2013,4,67600,0.11,1.179
314,2013,4,42834,0.11,1.164
315,2013,4,73854,0.11,1.2
316,2013,4,40089,0.11,0.808
317,2013,4,154,0.11,0.68
318,2013,4,50002,0.11,0.705
319,2013,4,54858,0.11,0.808
320,2013,4,28570,0.11,0.758
321,2013,4,41927,0.11,0.849
322,2013,4,26336,0.1,1.557
323,2013,4,110206,0.09,1.46
324,2013,4,129352,0.09,1.631
325,2013,4,186157,0.1,1.732
326,2013,4,44908,0.1,1.456
327,2013,4,18814,0.1,1.615
328,2013,4,5723,0.09,1.696
329,2013,4,40598,0.09,1.091
330,2013,4,28181,0.09,1.454
331,2013,4,16380,0.09,1.09
332,2013,4,6377,0.09,0.707
333,2013,4,2989,0.09,0.902
334,2013,4,4520,0.09,0.987
335,2013,4,11793,0.1,1.212
336,2013,4,110,0.1,1.289
337,2013,4,6404,0.1,1.391
338,2013,4,4539,0.1,1.406
339,2013,4,2436,0.1,1.403
340,2013,4,7646,0.09,1.402
341,2013,4,26518,0.09,1.368
342,2013,4,14327,0.09,1.278
343,2013,4,3184,0.09,1.265
344,2013,4,17640,0.09,1.556
345,2013,4,2017,0.09,1.043
346,2013,4,4662,0.09,1.121
347,2013,4,60448,0.09,1.318
348,2013,4,7421,0.09,1.202
349,2013,4,119963,0.09,1.182
350,2013,4,146377,0.09,1.329
351,2013,4,9919,0.09,1.413
352,2013,4,112261,0.09,1.463
353,2013,4,1194856,0.1,2.334
354,2013,4,732866,0.11,1.934
355,2013,4,1937387,0.1,2.013
356,2013,4,690344,0.1,2.347
357,2013,4,1127806,0.11,1.925
358,2013,4,2111886,0.11,1.976
359,2013,4,1225662,0.12,1.869
360,2013,4,1379161,0.12,2.04
361,2013,4,356659,0.13,2.038
1,2014,1,998,3.99,3.673
2,2014,1,5069,3.68,7.163
3,2014,1,103,3.83,4.827
4,2014,1,1362,3.85,4.723
5,2014,1,0,3.82,4.677
6,2014,1,3584,3.81,4.781
7,2014,1,620,3.72,4.514
8,2014,1,0,3.76,4.364
9,2014,1,0,3.65,4.181
10,2014,1,1821,3.69,4.058
11,2014,1,630,3.67,3.899
12,2014,1,1028,3.66,4.334
13,2014,1,10057,3.54,3.777
14,2014,1,2620,3.54,4.964
15,2014,1,1700,3.56,2.958
16,2014,1,127,3.45,3.722
17,2014,1,10446,3.45,3.459
18,2014,1,3512,3.46,3.498
19,2014,1,2351,3.47,3.116
20,2014,1,0,3.6,3.32
21,2014,1,0,3.4,3.39
22,2014,1,3305,3.1,0.878
23,2014,1,0,3.1,1.47
24,2014,1,6764,3.1,1.386
25,2014,1,4778,3.1,2.752
26,2014,1,7631,2.9,2.178
27,2014,1,80,2.9,3.309
28,2014,1,591,2.91,4.191
29,2014,1,0,2.98,5.282
30,2014,1,0,2.97,5.764
31,2014,1,600,3.12,5.754
32,2014,1,0,3.12,5.09
33,2014,1,0,3.09,4.534
34,2014,1,8229,3.14,5.207
35,2014,1,64462,3.14,6.903
36,2014,1,79831,3,4.638
37,2014,1,35290,3,5.875
38,2014,1,71481,3,5.234
39,2014,1,91428,2.94,4.189
40,2014,1,73491,3.05,4.251
41,2014,1,42405,2.94,2.83
42,2014,1,43463,2.94,4.174
43,2014,1,84019,2.93,3.707
44,2014,1,6143,2.93,2.417
45,2014,1,3400,3.03,1.662
46,2014,1,4694,2.95,2.602
47,2014,1,6353,3.08,6.537
48,2014,1,8924,3.08,4.578
49,2014,1,23337,2.85,4.409
50,2014,1,2845,3.02,4.287
51,2014,1,4209,3.02,5.386
52,2014,1,9539,3.21,8.065
53,2014,1,504,3.19,5.685
54,2014,1,10454,2.97,4.913
55,2014,1,24235,3.03,5.469
56,2014,1,0,3.03,5.627
57,2014,1,6457,3.08,4.874
58,2014,1,7500,3.09,5.583
59,2014,1,4838,3.09,5.437
60,2014,1,8080,3.09,5.684
61,2014,1,2546,3.3,6.235
62,2014,1,27932,3.31,5.447
63,2014,1,7281,3.31,6.26
64,2014,1,8783,3.31,4.828
65,2014,1,1567,3.2,6.283
66,2014,1,904,4.22,5.121
67,2014,1,1584,4.32,4.842
68,2014,1,226,4.32,5.643
69,2014,1,750,4.1,5.728
70,2014,1,1033,4.07,5.644
71,2014,1,1809,4.36,4.99
72,2014,1,0,4.36,4.798
73,2014,1,1717,4.35,5.003
74,2014,1,669,4.34,6.195
75,2014,1,3436,4.1,6.5
76,2014,1,4923,4.06,6.202
77,2014,1,10000,4.14,5.7
78,2014,1,4417,4.15,7.2
79,2014,1,28994,4.1,9.835
80,2014,1,8991,4.12,5.537
81,2014,1,602,4.1,5.767
82,2014,1,0,4.43,5.925
83,2014,1,665,4.43,5.514
84,2014,1,991,3.82,3.872
85,2014,1,5709,3.72,3.613
86,2014,1,4938,3.71,3.883
87,2014,1,2125,3.71,3.563
88,2014,1,582,3.68,4.076
89,2014,1,0,3.7,4.491
90,2014,1,0,3.63,4.675
91,2014,1,5242,3.63,4.41
92,2014,1,331,3.63,3.434
93,2014,1,4126,3.66,2.826
94,2014,1,120,3.66,3.75
95,2014,1,790,3.66,3.514
96,2014,1,260,3.66,4.093
97,2014,1,666,3.65,5.524
98,2014,1,3895,3.21,5.474
99,2014,1,0,3.21,4.026
100,2014,1,422,3.21,5.05
101,2014,1,0,3.21,4.893
102,2014,1,1703,3.1,4.952
103,2014,1,236,3.2,5.394
104,2014,1,589,3.42,6.477
105,2014,1,0,3.42,5.193
106,2014,1,0,3.42,5.47
107,2014,1,0,3.41,4.619
108,2014,1,2294,3.41,5.375
109,2014,1,331,3.41,7.154
110,2014,1,0,3.33,5.211
111,2014,1,0,3.33,4.911
112,2014,1,245,3.27,4.403
113,2014,1,144,3.23,3.928
114,2014,1,968,3.42,5.552
115,2014,1,66,3.4,6.059
116,2014,1,46,3.3,5.688
117,2014,1,709,3.29,6.175
118,2014,1,109,3.15,5.054
119,2014,1,6577,3.38,6.303
120,2014,1,0,3.38,5.538
121,2014,1,0,3.58,4.434
122,2014,1,190,3.76,4.308
123,2014,1,0,3.85,5.163
124,2014,1,0,3.83,4.379
125,2014,1,0,3.81,4.357
126,2014,1,0,3.82,5.086
127,2014,1,0,3.82,4.433
128,2014,1,0,3.44,4.495
129,2014,1,0,3.44,4.951
130,2014,1,0,3.27,4.833
131,2014,1,0,3.27,5.262
132,2014,1,0,2.95,5.958
133,2014,1,587,2.81,6.568
134,2014,1,0,2.8,4.679
135,2014,1,0,2.5,5.219
136,2014,1,0,2.49,7.125
137,2014,1,0,2.5,5.846
138,2014,1,0,2.49,7.073
139,2014,1,0,2.26,5.615
140,2014,1,0,2.26,4.609
141,2014,1,0,2.22,5.27
142,2014,1,0,2.22,5.174
143,2014,1,0,2.22,5.902
144,2014,1,0,2.22,4.316
145,2014,1,0,2.4,5.323
146,2014,1,0,2.53,5.43
147,2014,1,0,2.51,5.056
148,2014,1,0,2.51,5.362
149,2014,1,0,2.49,6.012
150,2014,1,0,2.49,6.567
151,2014,1,0,2.31,5.723
152,2014,1,0,2.53,5.625
153,2014,1,0,2.53,5.12
154,2014,1,0,2.54,5.518
155,2014,1,0,2.54,5.55
156,2014,1,705,2.31,5.45
157,2014,1,0,2.1,4.802
158,2014,1,0,1.88,5.404
159,2014,1,0,1.96,5.281
160,2014,1,0,1.95,5.395
161,2014,1,0,1.95,7.616
162,2014,1,0,1.96,6.592
163,2014,1,0,1.53,4.264
164,2014,1,615,1.53,5.019
165,2014,1,0,1.53,5.223
166,2014,1,180,1.53,3.608
167,2014,1,0,1.53,4.109
168,2014,1,0,1.52,4.022
169,2014,1,5214,1.53,5.341
170,2014,1,6528,1.52,4.359
171,2014,1,221,1.52,5.908
172,2014,1,0,1.41,5.319
173,2014,1,0,1.49,5.041
174,2014,1,1192,1.49,4.369
175,2014,1,1076,1.48,3.649
176,2014,1,0,1.49,4.145
177,2014,1,0,1.48,4.612
178,2014,1,447,1.48,4.557
179,2014,1,0,1.48,4.429
180,2014,1,0,1.44,4.451
181,2014,1,0,1.48,5.263
182,2014,1,0,1.43,4.715
183,2014,1,0,1.6,5.476
184,2014,1,0,1.48,5.662
185,2014,1,0,1.5,4.953
186,2014,1,0,1.5,4.351
187,2014,1,0,1.44,5.535
188,2014,1,0,1.52,5.647
189,2014,1,0,1.49,5.809
190,2014,1,0,1.5,4.295
191,2014,1,0,1.5,5.626
192,2014,1,0,1.5,5.01
193,2014,1,0,1.56,5.095
194,2014,1,0,1.85,5.058
195,2014,1,0,2.05,5.698
196,2014,1,0,2.05,5.499
197,2014,1,0,2.05,5.129
198,2014,1,0,2.05,5.328
199,2014,1,0,2.06,6.744
200,2014,1,0,2.05,6.153
201,2014,1,897,2.02,5.103
202,2014,1,394,2,5.65
203,2014,1,16530,2.4,4.433
204,2014,1,32974,2.4,5.631
205,2014,1,31688,2.4,5.166
206,2014,1,7733,2.4,5.273
207,2014,1,5727,2.37,5.082
208,2014,1,1059,2.41,4.571
209,2014,1,7322,2.63,3.979
210,2014,1,1529,2.74,3.861
211,2014,1,0,2.12,4.463
212,2014,1,0,2.12,5.601
213,2014,1,0,2.12,6.729
214,2014,1,0,2.01,4.59
215,2014,1,622,2.01,4.964
216,2014,1,0,1.73,5.311
217,2014,1,2671,1.72,5.609
218,2014,1,4519,1.8,3.965
219,2014,1,266,1.51,4.967
220,2014,1,591,1.51,3.795
221,2014,1,0,1.51,3.795
222,2014,1,816,1.5,3.937
223,2014,1,2405,1.5,3.803
224,2014,1,4105,1.5,3.183
225,2014,1,4580,1.71,5.81
226,2014,1,8127,1.78,4.828
227,2014,1,9232,1.27,3.911
228,2014,1,1201,1.2,4.534
229,2014,1,106,1.17,4.076
230,2014,1,2343,1.16,3.543
231,2014,1,2077,1.14,4.333
232,2014,1,7399,1.18,4.54
233,2014,1,204,1.07,5.27
234,2014,1,0,1.04,4.899
235,2014,1,5601,1.04,5.01
236,2014,1,0,1.16,4.759
237,2014,1,2717,1.05,4.952
238,2014,1,32464,1.03,5.968
239,2014,1,22898,1.02,6.906
240,2014,1,11693,1.02,5.071
241,2014,1,3574,0.97,5.483
242,2014,1,0,0.94,6.353
243,2014,1,0,0.86,3.083
244,2014,1,0,0.84,3.197
245,2014,1,22990,0.87,2.538
246,2014,1,87268,0.87,2.426
247,2014,1,86768,0.85,2.834
248,2014,1,41986,0.8,3.495
249,2014,1,67158,0.75,3.449
250,2014,1,110787,0.74,3.212
251,2014,1,2162,0.73,3.997
252,2014,1,608,0.73,4.65
253,2014,1,34513,0.73,4.211
254,2014,1,29884,0.77,4.098
255,2014,1,3032,0.77,3.509
256,2014,1,6715,0.85,2.098
257,2014,1,10218,0.74,2.789
258,2014,1,25264,0.7,3.244
259,2014,1,2409,0.56,2.962
260,2014,1,4622,0.64,4.034
261,2014,1,0,0.74,3.635
262,2014,1,1087,0.51,1.869
263,2014,1,3709,0.59,1.835
264,2014,1,5274,0.59,2.034
265,2014,1,288053,0.44,2.131
266,2014,1,59427,0.55,2.297
267,2014,1,1154,0.53,2.173
268,2014,1,395,0.54,2.139
269,2014,1,2270,0.53,2.153
270,2014,1,3361,0.53,2.029
271,2014,1,18421,0.54,1.872
272,2014,1,10230,0.52,2.605
273,2014,1,52515,0.54,2.815
274,2014,1,302639,0.52,2.878
275,2014,1,111044,0.5,2.599
276,2014,1,42430,0.48,2.204
277,2014,1,35126,0.5,1.519
278,2014,1,25129,0.55,2.209
279,2014,1,96826,0.51,2.43
280,2014,1,33491,0.51,2.31
281,2014,1,167412,0.49,2.558
282,2014,1,228858,0.48,2.331
283,2014,1,376871,0.51,2.221
284,2014,1,684419,0.51,2.116
285,2014,1,55933,0.55,1.865
286,2014,1,0,0.55,1.507
287,2014,1,8694,0.56,1.938
288,2014,1,28677,0.56,1.946
289,2014,1,125607,0.39,2.158
290,2014,1,19829,0.38,2.08
291,2014,1,8674,0.37,2.122
292,2014,1,10832,0.34,2.022
293,2014,1,12789,0.3,1.959
294,2014,1,114928,0.25,0.981
295,2014,1,9908,0.25,1.92
296,2014,1,67441,0.26,2.854
297,2014,1,63795,0.26,2.576
298,2014,1,1683,0.24,3.051
299,2014,1,87383,0.23,2.184
300,2014,1,38564,0.22,2.008
301,2014,1,80630,0.22,1.978
302,2014,1,24247,0.16,2.196
303,2014,1,31878,0.16,2.578
304,2014,1,44446,0.16,2.55
305,2014,1,39113,0.16,2.724
306,2014,1,30706,0.16,2.519
307,2014,1,67317,0.17,2.112
308,2014,1,291307,0.16,2.575
309,2014,1,108362,0.16,2.227
310,2014,1,76280,0.16,2.243
311,2014,1,54660,0.16,1.963
312,2014,1,32040,0.16,2.064
313,2014,1,47142,0.17,2.072
314,2014,1,55449,0.17,2.048
315,2014,1,39305,0.16,2.053
316,2014,1,41519,0.16,1.386
317,2014,1,108,0.17,1.363
318,2014,1,63688,0.17,1.333
319,2014,1,64775,0.19,1.456
320,2014,1,43324,0.19,1.411
321,2014,1,22830,0.19,1.614
322,2014,1,13591,0.15,2.994
323,2014,1,39887,0.15,2.603
324,2014,1,48367,0.15,3.007
325,2014,1,72879,0.15,3.474
326,2014,1,45678,0.15,2.387
327,2014,1,5123,0.15,2.9
328,2014,1,8076,0.14,3.257
329,2014,1,5512,0.14,2.127
330,2014,1,2146,0.14,2.762
331,2014,1,3546,0.14,1.902
332,2014,1,1856,0.14,1.344
333,2014,1,1512,0.14,1.956
334,2014,1,2691,0.14,1.795
335,2014,1,13158,0.14,2.005
336,2014,1,2483,0.14,2.249
337,2014,1,6761,0.14,2.69
338,2014,1,4543,0.14,2.665
339,2014,1,6133,0.14,2.627
340,2014,1,2207,0.14,2.527
341,2014,1,30476,0.14,2.506
342,2014,1,34995,0.14,2.381
343,2014,1,9145,0.15,2.364
344,2014,1,28561,0.15,2.949
345,2014,1,3768,0.11,1.358
346,2014,1,7506,0.11,1.436
347,2014,1,29231,0.11,1.819
348,2014,1,2717,0.11,1.643
349,2014,1,62896,0.11,1.688
350,2014,1,104455,0.11,1.954
351,2014,1,10425,0.11,2.402
352,2014,1,91620,0.12,2.329
353,2014,1,963013,0.14,4.008
354,2014,1,528529,0.14,3.149
355,2014,1,1113826,0.14,3.334
356,2014,1,352898,0.14,3.81
357,2014,1,146601,0.14,3.016
358,2014,1,196686,0.11,3.191
359,2014,1,163304,0.11,2.937
360,2014,1,84050,0.11,3.184
361,2014,1,22212,0.12,3.513
1,2014,2,190334,10.43,2.904
2,2014,2,34402,9.25,4.446
3,2014,2,143211,8.11,3.066
4,2014,2,45344,8.45,2.972
5,2014,2,45068,8.18,2.939
6,2014,2,481593,8.21,2.908
7,2014,2,152483,8.07,2.607
8,2014,2,43567,8.1,2.652
9,2014,2,27801,8.18,2.616
10,2014,2,97392,8.17,2.295
11,2014,2,56946,8.15,2.204
12,2014,2,125534,8.15,2.548
13,2014,2,243831,7.35,2.239
14,2014,2,168827,7.56,2.678
15,2014,2,68840,7.45,1.964
16,2014,2,29876,7.16,2.255
17,2014,2,396424,7.16,1.945
18,2014,2,9543,7.36,1.918
19,2014,2,8231,7.14,1.738
20,2014,2,87728,7.59,1.825
21,2014,2,188949,7.31,1.907
22,2014,2,2831,4.29,0.856
23,2014,2,0,3.24,1.391
24,2014,2,52333,3.24,1.293
25,2014,2,19175,4.86,2.366
26,2014,2,88583,5.91,1.936
27,2014,2,4368,5.91,2.575
28,2014,2,23055,6.03,3.422
29,2014,2,12701,6.44,4.257
30,2014,2,0,6.41,3.832
31,2014,2,43149,6.49,4.704
32,2014,2,0,6.5,4.171
33,2014,2,143,6.33,4.426
34,2014,2,60572,5.89,4.079
35,2014,2,113712,5.89,4.458
36,2014,2,198725,6.13,2.824
37,2014,2,103519,6.13,3.879
38,2014,2,64333,6.13,3.089
39,2014,2,652279,6.51,2.519
40,2014,2,402533,6.66,2.73
41,2014,2,433526,7.01,2.247
42,2014,2,350223,7.01,2.474
43,2014,2,601420,7.29,2.947
44,2014,2,104243,7.59,1.747
45,2014,2,49547,9.32,1.598
46,2014,2,155551,9.76,2.394
47,2014,2,40720,8.58,4.587
48,2014,2,58041,8.58,4.053
49,2014,2,74041,7.8,2.691
50,2014,2,42595,9.87,2.813
51,2014,2,0,9.87,4.119
52,2014,2,1621,10.37,5.204
53,2014,2,189,10.41,4.43
54,2014,2,1256,10.67,3.552
55,2014,2,10591,11.52,3.244
56,2014,2,0,11.52,4.32
57,2014,2,6145,11.64,4.042
58,2014,2,2225,11.62,3.772
59,2014,2,2567,11.62,3.975
60,2014,2,157,11.62,4.104
61,2014,2,214,11.72,4.554
62,2014,2,7417,11.72,3.844
63,2014,2,21656,11.72,4.54
64,2014,2,246908,11.72,3.505
65,2014,2,3882,10.92,4.217
66,2014,2,25593,11.45,4.22
67,2014,2,34344,10.92,3.703
68,2014,2,19371,10.92,4.091
69,2014,2,33517,11.09,4.63
70,2014,2,3405,11.19,4.198
71,2014,2,2752,12.33,3.621
72,2014,2,0,12.33,3.592
73,2014,2,0,12.29,4.253
74,2014,2,0,11.49,4.545
75,2014,2,10618,11.74,5.142
76,2014,2,68664,11.35,3.961
77,2014,2,260654,11.59,3.699
78,2014,2,720958,11.53,6.025
79,2014,2,2123363,11.56,6.33
80,2014,2,747543,12.33,4.459
81,2014,2,53829,12.29,3.825
82,2014,2,50585,12.38,4.172
83,2014,2,24259,12.37,3.917
84,2014,2,894,12.07,2.324
85,2014,2,34335,14.06,2.14
86,2014,2,81,14.04,2.225
87,2014,2,13724,14.06,2.058
88,2014,2,36223,12.54,2.223
89,2014,2,8247,12.59,2.411
90,2014,2,153,12.64,2.529
91,2014,2,60815,12.64,2.381
92,2014,2,3446,12.64,2.066
93,2014,2,35515,12.26,1.667
94,2014,2,19334,12.26,2.119
95,2014,2,12478,12.26,2.027
96,2014,2,252,12.26,2.39
97,2014,2,0,12.25,2.985
98,2014,2,710,11.57,2.728
99,2014,2,510,11.51,2.253
100,2014,2,14040,11.51,2.451
101,2014,2,510,11.4,3.103
102,2014,2,2906,11.4,2.818
103,2014,2,3362,11.4,3.066
104,2014,2,1478,11.26,3.717
105,2014,2,447,11.26,3.148
106,2014,2,16389,10.78,3.553
107,2014,2,1526,10.77,2.762
108,2014,2,524,10.77,3.127
109,2014,2,733,10.77,4.082
110,2014,2,0,10.58,3.386
111,2014,2,1518,10.58,3.271
112,2014,2,180,10.5,2.845
113,2014,2,13997,9.69,2.451
114,2014,2,769,10.82,2.94
115,2014,2,154,10.08,3.613
116,2014,2,183,9.78,3.952
117,2014,2,0,9.78,3.917
118,2014,2,0,8.87,3.619
119,2014,2,66821,10.09,3.886
120,2014,2,78291,10.09,3.883
121,2014,2,816,10.55,3.651
122,2014,2,530,10.44,2.402
123,2014,2,21246,9.69,2.992
124,2014,2,61847,9.94,2.875
125,2014,2,0,10.18,2.256
126,2014,2,7117,9.64,3.093
127,2014,2,123202,9.64,2.775
128,2014,2,51276,9.34,2.693
129,2014,2,13210,9.51,2.925
130,2014,2,402,9.25,3.023
131,2014,2,1132,9.23,3.392
132,2014,2,70,9.69,3.735
133,2014,2,1087,9.84,4.136
134,2014,2,4175,9.84,3.429
135,2014,2,586,9.52,4.095
136,2014,2,0,9.51,3.979
137,2014,2,0,9.96,4.191
138,2014,2,0,9.96,5.091
139,2014,2,0,10.23,3.428
140,2014,2,0,10.23,3.063
141,2014,2,0,10.02,3.563
142,2014,2,0,10.02,3.302
143,2014,2,0,9.89,3.55
144,2014,2,0,9.89,3.038
145,2014,2,0,9.64,3.171
146,2014,2,0,10.22,3.157
147,2014,2,0,10.22,3.245
148,2014,2,0,10.22,3.829
149,2014,2,0,10.22,3.475
150,2014,2,317,10.22,4
151,2014,2,0,10.04,3.556
152,2014,2,0,9.94,3.376
153,2014,2,0,9.96,3.288
154,2014,2,0,9.94,3.13
155,2014,2,0,9.91,3.42
156,2014,2,4988,9.7,4.063
157,2014,2,1376,10,3.556
158,2014,2,0,10.15,4.004
159,2014,2,0,9.89,3.329
160,2014,2,2612,10.11,3.078
161,2014,2,605,10.11,4.398
162,2014,2,0,10.07,4.592
163,2014,2,5881,9.32,2.589
164,2014,2,19549,9.15,3.012
165,2014,2,37409,9.13,3.476
166,2014,2,15525,9.13,2.431
167,2014,2,6344,9.13,2.892
168,2014,2,14604,9.15,2.611
169,2014,2,149735,8.99,2.787
170,2014,2,185349,9.14,2.474
171,2014,2,57982,9.14,3.853
172,2014,2,580505,9.73,2.89
173,2014,2,35283,9.22,3.004
174,2014,2,101244,9.2,2.49
175,2014,2,102930,9.74,2.191
176,2014,2,16529,9.77,2.548
177,2014,2,3416,9.75,2.552
178,2014,2,50307,9.75,2.438
179,2014,2,215868,9.72,2.733
180,2014,2,92294,8.87,2.461
181,2014,2,190438,8.83,2.88
182,2014,2,341446,8.73,2.669
183,2014,2,19075,9.13,2.947
184,2014,2,65318,8.88,3.22
185,2014,2,32257,8.83,3.29
186,2014,2,40910,8.83,2.662
187,2014,2,737,8.36,3.351
188,2014,2,4604,8.58,3.299
189,2014,2,206200,8.43,3.717
190,2014,2,79252,8.4,2.737
191,2014,2,39795,8.4,3.213
192,2014,2,72025,8.48,2.936
193,2014,2,27735,8.43,3.131
194,2014,2,152257,8.18,2.928
195,2014,2,180501,7.97,3.49
196,2014,2,16565,7.93,3.36
197,2014,2,25266,7.93,3.03
198,2014,2,94087,8,3.118
199,2014,2,148395,8.14,3.51
200,2014,2,88623,7.99,3.486
201,2014,2,94387,8.31,2.979
202,2014,2,250153,8.27,3.146
203,2014,2,382587,8.8,2.521
204,2014,2,817520,8.8,2.879
205,2014,2,344979,8.8,3.01
206,2014,2,276310,8.81,3.135
207,2014,2,205803,8.95,2.88
208,2014,2,248863,8.88,2.62
209,2014,2,680005,9.31,2.272
210,2014,2,113875,10.05,2.665
211,2014,2,16618,7.47,2.925
212,2014,2,8567,7.47,4.059
213,2014,2,2785,7.52,4.547
